X	Y	Region	Terrain
-44	33	hermit_lake	lake_shore
-43	33	hermit_lake	lake_shore
-42	33	hermit_lake	lake_shallow
-41	33	hermit_lake	lake_deep
-40	33	hermit_lake	lake_deep
-39	33	hermit_lake	lake_deep
-38	33	hermit_lake	lake_shallow
-37	33	hermit_lake	lake_shore
-36	33	hermit_lake	grassland
-35	33	hermit_lake	grassland
-34	33	latis_plains	grassland
-33	33	latis_plains	grassland
-32	33	latis_plains	dirt
-31	33	latis_plains	grassland
-30	33	latis_plains	grassland
-29	33	latis_plains	grassland
-28	33	latis_plains	grassland
-27	33	latis_plains	grassland
-26	33	latis_plains	grassland
-25	33	latis_plains	grassland
-24	33	latis_plains	grassland
-23	33	latis_plains	dirt
-22	33	latis_plains	dirt
-21	33	latis_plains	grassland
-20	33	latis_plains	grassland
-19	33	latis_plains	grassland
-18	33	latis_plains	grassland
-17	33	latis_plains	grassland
-16	33	latis_plains	grassland
-72	34	westwood	forest_3
-71	34	westwood	grassland
-70	34	westwood	grassland
-69	34	westwood	grassland
-68	34	westwood	forest_3
-67	34	westwood	forest_3
-66	34	westwood	forest_3
-65	34	westwood	grassland
-64	34	westwood	grassland
-63	34	northern_crags	grassland
-62	34	northern_crags	grassland
-61	34	hermit_lake	grassland
-60	34	hermit_lake	lake_shore
-59	34	hermit_lake	lake_shore
-58	34	hermit_lake	lake_shore
-57	34	hermit_lake	lake_shore
-56	34	hermit_lake	lake_shallow
-55	34	hermit_lake	lake_shallow
-54	34	hermit_lake	lake_deep
-53	34	hermit_lake	lake_deep
-52	34	hermit_lake	lake_shallow
-51	34	hermit_lake	lake_shallow
-50	34	hermit_lake	lake_deep
-49	34	hermit_lake	lake_deep
-48	34	hermit_lake	lake_deep
-47	34	hermit_lake	lake_shallow
-46	34	hermit_lake	lake_shore
-45	34	hermit_lake	grassland
-44	34	hermit_lake	grassland
-43	34	hermit_lake	lake_shore
-42	34	hermit_lake	lake_shallow
-41	34	hermit_lake	lake_deep
-40	34	hermit_lake	lake_deep
-39	34	hermit_lake	lake_shallow
-38	34	hermit_lake	lake_shallow
-37	34	hermit_lake	lake_shore
-36	34	hermit_lake	grassland
-35	34	latis_plains	grassland
-34	34	latis_plains	grassland
-33	34	latis_plains	dirt
-32	34	latis_plains	dirt
-31	34	latis_plains	dirt
-30	34	latis_plains	grassland
-29	34	latis_plains	grassland
-28	34	latis_plains	grassland
-27	34	latis_plains	grassland
-26	34	latis_plains	grassland
-25	34	latis_plains	grassland
-24	34	latis_plains	grassland
-23	34	latis_plains	grassland
-22	34	latis_plains	grassland
-21	34	latis_plains	grassland
-20	34	latis_plains	grassland
-19	34	latis_plains	grassland
-18	34	latis_plains	grassland
-17	34	latis_plains	grassland
-16	34	latis_plains	grassland
-15	34	latis_plains	grassland
-72	35	westwood	grassland
-71	35	westwood	grassland
-70	35	westwood	forest_3
-69	35	westwood	grassland
-68	35	westwood	grassland
-67	35	westwood	forest_3
-66	35	westwood	forest_3
-65	35	westwood	forest_3
-64	35	westwood	grassland
-63	35	northern_crags	grassland
-62	35	hermit_lake	grassland
-61	35	hermit_lake	lake_shore
-60	35	hermit_lake	lake_shallow
-59	35	hermit_lake	lake_shallow
-58	35	hermit_lake	lake_shallow
-57	35	hermit_lake	lake_shallow
-56	35	hermit_lake	lake_shallow
-55	35	hermit_lake	lake_deep
-54	35	hermit_lake	lake_deep
-53	35	hermit_lake	lake_deep
-52	35	hermit_lake	lake_deep
-51	35	hermit_lake	lake_deep
-50	35	hermit_lake	lake_deep
-49	35	hermit_lake	lake_deep
-48	35	hermit_lake	lake_deep
-47	35	hermit_lake	lake_shallow
-46	35	hermit_lake	lake_shore
-45	35	hermit_lake	grassland
-44	35	hermit_lake	lake_shore
-43	35	hermit_lake	lake_shallow
-42	35	hermit_lake	lake_deep
-41	35	hermit_lake	lake_deep
-40	35	hermit_lake	lake_deep
-39	35	hermit_lake	lake_shallow
-38	35	hermit_lake	lake_shore
-37	35	hermit_lake	grassland
-36	35	latis_plains	grassland
-35	35	latis_plains	grassland
-34	35	latis_plains	grassland
-33	35	latis_plains	grassland
-32	35	latis_plains	grassland
-31	35	latis_plains	grassland
-30	35	latis_plains	grassland
-29	35	latis_plains	grassland
-28	35	latis_plains	grassland
-27	35	latis_plains	grassland
-26	35	latis_plains	grassland
-25	35	latis_plains	grassland
-24	35	latis_plains	grassland
-23	35	latis_plains	grassland
-22	35	latis_plains	grassland
-21	35	latis_plains	grassland
-20	35	latis_plains	grassland
-19	35	latis_plains	grassland
-18	35	latis_plains	grassland
-17	35	latis_plains	grassland
-16	35	latis_plains	grassland
-15	35	latis_plains	grassland
-73	36	westwood	grassland
-72	36	westwood	grassland
-71	36	westwood	forest_3
-70	36	westwood	forest_3
-69	36	westwood	forest_3
-68	36	westwood	grassland
-67	36	westwood	forest_3
-66	36	westwood	forest_3
-65	36	westwood	grassland
-64	36	northern_crags	grassland
-63	36	northern_crags	grassland
-62	36	hermit_lake	grassland
-61	36	hermit_lake	lake_shore
-60	36	hermit_lake	lake_shallow
-59	36	hermit_lake	lake_deep
-58	36	hermit_lake	lake_deep
-57	36	hermit_lake	lake_deep
-56	36	hermit_lake	lake_deep
-55	36	hermit_lake	lake_deep
-54	36	hermit_lake	lake_deep
-53	36	hermit_lake	lake_deep
-52	36	hermit_lake	lake_deep
-51	36	hermit_lake	lake_deep
-50	36	hermit_lake	lake_deep
-49	36	hermit_lake	lake_deep
-48	36	hermit_lake	lake_shallow
-47	36	hermit_lake	lake_shore
-46	36	hermit_lake	grassland
-45	36	hermit_lake	forest_pine_2
-44	36	hermit_lake	lake_shore
-43	36	hermit_lake	lake_shallow
-42	36	hermit_lake	lake_deep
-41	36	hermit_lake	lake_deep
-40	36	hermit_lake	lake_deep
-39	36	hermit_lake	lake_shallow
-38	36	hermit_lake	lake_shore
-37	36	hermit_lake	grassland
-36	36	latis_plains	grassland
-35	36	latis_plains	grassland
-34	36	latis_plains	grassland
-33	36	latis_plains	grassland
-32	36	latis_plains	grassland
-31	36	latis_plains	grassland
-30	36	latis_plains	grassland
-29	36	latis_plains	grassland
-28	36	latis_plains	grassland
-27	36	latis_plains	grassland
-26	36	latis_plains	grassland
-25	36	latis_plains	grassland
-24	36	latis_plains	grassland
-23	36	latis_plains	grassland
-22	36	latis_plains	grassland
-21	36	latis_plains	grassland
-20	36	latis_plains	grassland
-19	36	latis_plains	grassland
-18	36	latis_plains	grassland
-17	36	latis_plains	forest_pine_1
-16	36	latis_plains	grassland
-15	36	latis_plains	grassland
-14	36	latis_plains	grassland
-74	37	westwood	forest_3
-73	37	westwood	forest_3
-72	37	westwood	forest_3
-71	37	westwood	forest_3
-70	37	westwood	forest_3
-69	37	westwood	forest_3
-68	37	westwood	grassland
-67	37	westwood	forest_3
-66	37	westwood	grassland
-65	37	westwood	forest_3
-64	37	northern_crags	grassland
-63	37	hermit_lake	grassland
-62	37	hermit_lake	lake_shore
-61	37	hermit_lake	lake_shallow
-60	37	hermit_lake	lake_shallow
-59	37	hermit_lake	lake_deep
-58	37	hermit_lake	lake_deep
-57	37	hermit_lake	lake_deep
-56	37	hermit_lake	lake_deep
-55	37	hermit_lake	lake_deep
-54	37	hermit_lake	lake_deep
-53	37	hermit_lake	lake_deep
-52	37	hermit_lake	lake_deep
-51	37	hermit_lake	lake_deep
-50	37	hermit_lake	lake_deep
-49	37	hermit_lake	lake_deep
-48	37	hermit_lake	lake_shallow
-47	37	hermit_lake	lake_shore
-46	37	hermit_lake	grassland
-45	37	hermit_lake	grassland
-44	37	hermit_lake	lake_shore
-43	37	hermit_lake	lake_shallow
-42	37	hermit_lake	lake_deep
-41	37	hermit_lake	lake_deep
-40	37	hermit_lake	lake_shallow
-39	37	hermit_lake	lake_shallow
-38	37	hermit_lake	lake_shore
-37	37	hermit_lake	grassland
-36	37	latis_plains	grassland
-35	37	latis_plains	grassland
-34	37	latis_plains	grassland
-33	37	latis_plains	grassland
-32	37	latis_plains	grassland
-31	37	latis_plains	grassland
-30	37	latis_plains	grassland
-29	37	latis_plains	grassland
-28	37	latis_plains	grassland
-27	37	latis_plains	grassland
-26	37	latis_plains	grassland
-25	37	latis_plains	grassland
-24	37	latis_plains	grassland
-23	37	latis_plains	grassland
-22	37	latis_plains	grassland
-21	37	latis_plains	grassland
-20	37	latis_plains	dirt
-19	37	latis_plains	grassland
-18	37	latis_plains	grassland
-17	37	latis_plains	grassland
-16	37	latis_plains	grassland
-15	37	latis_plains	grassland
-14	37	latis_plains	grassland
-74	38	westwood	forest_3
-73	38	westwood	grassland
-72	38	westwood	forest_3
-71	38	westwood	forest_3
-70	38	westwood	forest_3
-69	38	westwood	forest_3
-68	38	westwood	forest_3
-67	38	westwood	grassland
-66	38	westwood	grassland
-65	38	westwood	forest_3
-64	38	hermit_lake	grassland
-63	38	hermit_lake	lake_shore
-62	38	hermit_lake	lake_shallow
-61	38	hermit_lake	lake_shallow
-60	38	hermit_lake	lake_deep
-59	38	hermit_lake	lake_deep
-58	38	hermit_lake	lake_deep
-57	38	hermit_lake	lake_deep
-56	38	hermit_lake	lake_deep
-55	38	hermit_lake	lake_shallow
-54	38	hermit_lake	lake_shallow
-53	38	hermit_lake	lake_deep
-52	38	hermit_lake	lake_deep
-51	38	hermit_lake	lake_deep
-50	38	hermit_lake	lake_deep
-49	38	hermit_lake	lake_shallow
-48	38	hermit_lake	lake_shore
-47	38	hermit_lake	grassland
-46	38	hermit_lake	grassland
-45	38	hermit_lake	lake_shore
-44	38	hermit_lake	lake_shallow
-43	38	hermit_lake	lake_deep
-42	38	hermit_lake	lake_deep
-41	38	hermit_lake	lake_deep
-40	38	hermit_lake	lake_shallow
-39	38	hermit_lake	lake_shore
-38	38	hermit_lake	grassland
-37	38	latis_plains	grassland
-36	38	latis_plains	grassland
-35	38	latis_plains	grassland
-34	38	latis_plains	grassland
-33	38	latis_plains	grassland
-32	38	latis_plains	grassland
-31	38	latis_plains	grassland
-30	38	latis_plains	grassland
-29	38	latis_plains	grassland
-28	38	latis_plains	grassland
-27	38	latis_plains	dirt
-26	38	latis_plains	grassland
-25	38	latis_plains	grassland
-24	38	latis_plains	grassland
-23	38	latis_plains	grassland
-22	38	latis_plains	grassland
-21	38	latis_plains	grassland
-20	38	latis_plains	dirt
-19	38	latis_plains	grassland
-18	38	latis_plains	grassland
-17	38	latis_plains	grassland
-16	38	latis_plains	grassland
-15	38	latis_plains	grassland
-14	38	latis_plains	grassland
-13	38	latis_plains	grassland
-74	39	westwood	grassland
-73	39	westwood	forest_3
-72	39	westwood	grassland
-71	39	westwood	forest_3
-70	39	westwood	forest_3
-69	39	westwood	marsh
-68	39	westwood	forest_3
-67	39	westwood	forest_3
-66	39	westwood	marsh
-65	39	westwood	forest_3
-64	39	westwood	marsh
-63	39	hermit_lake	lake_shore
-62	39	hermit_lake	lake_shallow
-61	39	hermit_lake	lake_deep
-60	39	hermit_lake	lake_deep
-59	39	hermit_lake	lake_deep
-58	39	hermit_lake	lake_deep
-57	39	hermit_lake	lake_shallow
-56	39	hermit_lake	lake_shallow
-55	39	hermit_lake	lake_shore
-54	39	hermit_lake	lake_shore
-53	39	hermit_lake	lake_shallow
-52	39	hermit_lake	lake_deep
-51	39	hermit_lake	lake_deep
-50	39	hermit_lake	lake_deep
-49	39	hermit_lake	lake_deep
-48	39	hermit_lake	lake_shallow
-47	39	hermit_lake	lake_shore
-46	39	hermit_lake	lake_shore
-45	39	hermit_lake	lake_shallow
-44	39	hermit_lake	lake_deep
-43	39	hermit_lake	lake_deep
-42	39	hermit_lake	lake_deep
-41	39	hermit_lake	lake_deep
-40	39	hermit_lake	lake_shallow
-39	39	hermit_lake	lake_shore
-38	39	hermit_lake	grassland
-37	39	latis_plains	grassland
-36	39	latis_plains	grassland
-35	39	latis_plains	grassland
-34	39	latis_plains	grassland
-33	39	latis_plains	grassland
-32	39	latis_plains	grassland
-31	39	latis_plains	grassland
-30	39	latis_plains	grassland
-29	39	latis_plains	grassland
-28	39	latis_plains	dirt
-27	39	latis_plains	grassland
-26	39	latis_plains	grassland
-25	39	latis_plains	grassland
-24	39	latis_plains	grassland
-23	39	latis_plains	grassland
-22	39	latis_plains	grassland
-21	39	latis_plains	grassland
-20	39	latis_plains	dirt
-19	39	latis_plains	dirt
-18	39	latis_plains	grassland
-17	39	latis_plains	grassland
-16	39	latis_plains	grassland
-15	39	latis_plains	grassland
-14	39	latis_plains	grassland
-13	39	latis_plains	grassland
-73	40	westwood	grassland
-72	40	westwood	forest_3
-71	40	westwood	forest_3
-70	40	westwood	grassland
-69	40	westwood	grassland
-68	40	westwood	grassland
-67	40	westwood	forest_3
-66	40	westwood	forest_3
-65	40	westwood	marsh
-64	40	hermit_lake	lake_shore
-63	40	hermit_lake	lake_shallow
-62	40	hermit_lake	lake_shallow
-61	40	hermit_lake	lake_deep
-60	40	hermit_lake	lake_deep
-59	40	hermit_lake	lake_deep
-58	40	hermit_lake	lake_shallow
-57	40	hermit_lake	lake_shore
-56	40	hermit_lake	lake_shore
-55	40	hermit_lake	grassland
-54	40	hermit_lake	lake_shore
-53	40	hermit_lake	lake_shallow
-52	40	hermit_lake	lake_deep
-51	40	hermit_lake	lake_deep
-50	40	hermit_lake	lake_deep
-49	40	hermit_lake	lake_deep
-48	40	hermit_lake	lake_deep
-47	40	hermit_lake	lake_shallow
-46	40	hermit_lake	lake_shallow
-45	40	hermit_lake	lake_deep
-44	40	hermit_lake	lake_deep
-43	40	hermit_lake	lake_deep
-42	40	hermit_lake	lake_deep
-41	40	hermit_lake	lake_deep
-40	40	hermit_lake	lake_shallow
-39	40	hermit_lake	lake_shore
-38	40	hermit_lake	grassland
-37	40	latis_plains	grassland
-36	40	latis_plains	dirt
-35	40	latis_plains	dirt
-34	40	latis_plains	grassland
-33	40	latis_plains	grassland
-32	40	latis_plains	grassland
-31	40	latis_plains	grassland
-30	40	latis_plains	grassland
-29	40	latis_plains	grassland
-28	40	latis_plains	grassland
-27	40	latis_plains	grassland
-26	40	latis_plains	grassland
-25	40	latis_plains	grassland
-24	40	latis_plains	grassland
-23	40	latis_plains	grassland
-22	40	latis_plains	grassland
-21	40	latis_plains	grassland
-20	40	latis_plains	grassland
-19	40	latis_plains	grassland
-18	40	latis_plains	grassland
-17	40	latis_plains	grassland
-16	40	latis_plains	grassland
-15	40	latis_plains	grassland
-14	40	latis_plains	grassland
-73	41	westwood	forest_3
-72	41	westwood	grassland
-71	41	westwood	grassland
-70	41	westwood	forest_3
-69	41	westwood	grassland
-68	41	westwood	forest_3
-67	41	westwood	forest_3
-66	41	westwood	marsh
-65	41	hermit_lake	lake_shore
-64	41	hermit_lake	lake_shallow
-63	41	hermit_lake	lake_shallow
-62	41	hermit_lake	lake_deep
-61	41	hermit_lake	lake_deep
-60	41	hermit_lake	lake_deep
-59	41	hermit_lake	lake_shallow
-58	41	hermit_lake	lake_shore
-57	41	hermit_lake	grassland
-56	41	hermit_lake	grassland
-55	41	hermit_lake	grassland
-54	41	hermit_lake	grassland
-53	41	hermit_lake	lake_shore
-52	41	hermit_lake	lake_shallow
-51	41	hermit_lake	lake_deep
-50	41	hermit_lake	lake_deep
-49	41	hermit_lake	lake_deep
-48	41	hermit_lake	lake_deep
-47	41	hermit_lake	lake_shallow
-46	41	hermit_lake	lake_shallow
-45	41	hermit_lake	lake_deep
-44	41	hermit_lake	lake_deep
-43	41	hermit_lake	lake_deep
-42	41	hermit_lake	lake_deep
-41	41	hermit_lake	lake_deep
-40	41	hermit_lake	lake_shallow
-39	41	hermit_lake	lake_shore
-38	41	hermit_lake	grassland
-37	41	latis_plains	grassland
-36	41	latis_plains	grassland
-35	41	latis_plains	dirt
-34	41	latis_plains	grassland
-33	41	latis_plains	grassland
-32	41	latis_plains	grassland
-31	41	latis_plains	forest_pine_1
-30	41	latis_plains	grassland
-29	41	latis_plains	grassland
-28	41	latis_plains	grassland
-27	41	latis_plains	grassland
-26	41	latis_plains	grassland
-25	41	latis_plains	grassland
-24	41	latis_plains	grassland
-23	41	latis_plains	grassland
-22	41	latis_plains	grassland
-21	41	latis_plains	grassland
-20	41	latis_plains	grassland
-19	41	latis_plains	grassland
-18	41	latis_plains	grassland
-17	41	latis_plains	grassland
-16	41	latis_plains	grassland
-15	41	latis_plains	grassland
-14	41	latis_plains	grassland
-74	42	westwood	grassland
-73	42	westwood	forest_3
-72	42	westwood	forest_3
-71	42	westwood	grassland
-70	42	westwood	grassland
-69	42	westwood	forest_3
-68	42	westwood	forest_3
-67	42	westwood	marsh
-66	42	hermit_lake	lake_shore
-65	42	hermit_lake	lake_shallow
-64	42	hermit_lake	lake_shallow
-63	42	hermit_lake	lake_deep
-62	42	hermit_lake	lake_deep
-61	42	hermit_lake	lake_deep
-60	42	hermit_lake	lake_shallow
-59	42	hermit_lake	lake_shore
-58	42	hermit_lake	grassland
-57	42	hermit_lake	forest_pine_2
-56	42	hermit_lake	grassland
-55	42	hermit_lake	grassland
-54	42	hermit_lake	grassland
-53	42	hermit_lake	lake_shore
-52	42	hermit_lake	lake_shallow
-51	42	hermit_lake	lake_deep
-50	42	hermit_lake	lake_deep
-49	42	hermit_lake	lake_deep
-48	42	hermit_lake	lake_shallow
-47	42	hermit_lake	lake_shallow
-46	42	hermit_lake	lake_shallow
-45	42	hermit_lake	lake_deep
-44	42	hermit_lake	lake_deep
-43	42	hermit_lake	lake_deep
-42	42	hermit_lake	lake_deep
-41	42	hermit_lake	lake_deep
-40	42	hermit_lake	lake_shallow
-39	42	hermit_lake	lake_shore
-38	42	hermit_lake	grassland
-37	42	latis_plains	grassland
-36	42	latis_plains	grassland
-35	42	latis_plains	grassland
-34	42	latis_plains	grassland
-33	42	latis_plains	grassland
-32	42	latis_plains	grassland
-31	42	latis_plains	grassland
-30	42	latis_plains	grassland
-29	42	latis_plains	grassland
-28	42	latis_plains	grassland
-27	42	latis_plains	grassland
-26	42	latis_plains	grassland
-25	42	latis_plains	grassland
-24	42	latis_plains	grassland
-23	42	latis_plains	grassland
-22	42	latis_plains	grassland
-21	42	latis_plains	grassland
-20	42	latis_plains	grassland
-19	42	latis_plains	grassland
-18	42	latis_plains	grassland
-17	42	latis_plains	grassland
-16	42	latis_plains	grassland
-15	42	latis_plains	grassland
-73	43	westwood	grassland
-72	43	westwood	grassland
-71	43	westwood	grassland
-70	43	westwood	grassland
-69	43	westwood	marsh
-68	43	westwood	forest_3
-67	43	westwood	grassland
-66	43	hermit_lake	lake_shore
-65	43	hermit_lake	lake_shallow
-64	43	hermit_lake	lake_deep
-63	43	hermit_lake	lake_deep
-62	43	hermit_lake	lake_deep
-61	43	hermit_lake	lake_shallow
-60	43	hermit_lake	lake_shore
-59	43	hermit_lake	grassland
-58	43	hermit_lake	forest_pine_2
-57	43	hermit_lake	grassland
-56	43	hermit_lake	grassland
-55	43	hermit_lake	grassland
-54	43	hermit_lake	lake_shore
-53	43	hermit_lake	lake_shallow
-52	43	hermit_lake	lake_shallow
-51	43	hermit_lake	lake_deep
-50	43	hermit_lake	lake_deep
-49	43	hermit_lake	lake_shallow
-48	43	hermit_lake	lake_shore
-47	43	hermit_lake	lake_shore
-46	43	hermit_lake	lake_shore
-45	43	hermit_lake	lake_shallow
-44	43	hermit_lake	lake_shallow
-43	43	hermit_lake	lake_deep
-42	43	hermit_lake	lake_deep
-41	43	hermit_lake	lake_deep
-40	43	hermit_lake	lake_shallow
-39	43	hermit_lake	lake_shallow
-38	43	hermit_lake	lake_shore
-37	43	hermit_lake	grassland
-36	43	latis_plains	grassland
-35	43	latis_plains	grassland
-34	43	latis_plains	grassland
-33	43	latis_plains	grassland
-32	43	latis_plains	grassland
-31	43	latis_plains	grassland
-30	43	latis_plains	grassland
-29	43	latis_plains	grassland
-28	43	latis_plains	grassland
-27	43	latis_plains	grassland
-26	43	latis_plains	grassland
-25	43	latis_plains	grassland
-24	43	latis_plains	grassland
-23	43	latis_plains	grassland
-22	43	latis_plains	grassland
-21	43	latis_plains	grassland
-20	43	latis_plains	grassland
-19	43	latis_plains	grassland
-18	43	latis_plains	grassland
-17	43	latis_plains	grassland
-73	44	westwood	forest_3
-72	44	westwood	forest_3
-71	44	westwood	grassland
-70	44	westwood	forest_3
-69	44	westwood	forest_3
-68	44	westwood	forest_3
-67	44	westwood	marsh
-66	44	hermit_lake	lake_shore
-65	44	hermit_lake	lake_shallow
-64	44	hermit_lake	lake_deep
-63	44	hermit_lake	lake_deep
-62	44	hermit_lake	lake_shallow
-61	44	hermit_lake	lake_shore
-60	44	hermit_lake	grassland
-59	44	hermit_lake	grassland
-58	44	hermit_lake	grassland
-57	44	hermit_lake	grassland
-56	44	hermit_lake	grassland
-55	44	hermit_lake	lake_shore
-54	44	hermit_lake	lake_shallow
-53	44	hermit_lake	lake_shallow
-52	44	hermit_lake	lake_shallow
-51	44	hermit_lake	lake_shallow
-50	44	hermit_lake	lake_shallow
-49	44	hermit_lake	lake_shore
-48	44	hermit_lake	grassland
-47	44	hermit_lake	grassland
-46	44	hermit_lake	grassland
-45	44	hermit_lake	lake_shore
-44	44	hermit_lake	lake_shore
-43	44	hermit_lake	lake_shallow
-42	44	hermit_lake	lake_deep
-41	44	hermit_lake	lake_shallow
-40	44	hermit_lake	lake_shallow
-39	44	hermit_lake	lake_shallow
-38	44	hermit_lake	lake_shore
-37	44	hermit_lake	grassland
-36	44	latis_plains	grassland
-35	44	latis_plains	grassland
-34	44	latis_plains	grassland
-33	44	latis_plains	grassland
-32	44	latis_plains	grassland
-31	44	latis_plains	dirt
-30	44	latis_plains	grassland
-29	44	latis_plains	grassland
-28	44	latis_plains	grassland
-27	44	latis_plains	grassland
-26	44	latis_plains	grassland
-25	44	latis_plains	grassland
-24	44	latis_plains	grassland
-23	44	latis_plains	grassland
-22	44	latis_plains	grassland
-21	44	latis_plains	grassland
-20	44	latis_plains	grassland
-19	44	latis_plains	grassland
-18	44	latis_plains	grassland
-74	45	westwood	forest_3
-73	45	westwood	forest_3
-72	45	westwood	marsh
-71	45	westwood	forest_3
-70	45	westwood	forest_3
-69	45	westwood	grassland
-68	45	westwood	marsh
-67	45	hermit_lake	lake_shore
-66	45	hermit_lake	lake_shallow
-65	45	hermit_lake	lake_shallow
-64	45	hermit_lake	lake_deep
-63	45	hermit_lake	lake_deep
-62	45	hermit_lake	lake_shallow
-61	45	hermit_lake	lake_shore
-60	45	hermit_lake	grassland
-59	45	hermit_lake	grassland
-58	45	hermit_lake	grassland
-57	45	hermit_lake	grassland
-56	45	hermit_lake	lake_shore
-55	45	hermit_lake	lake_shallow
-54	45	hermit_lake	lake_deep
-53	45	hermit_lake	lake_deep
-52	45	hermit_lake	lake_deep
-51	45	hermit_lake	lake_shallow
-50	45	hermit_lake	lake_shore
-49	45	hermit_lake	grassland
-48	45	hermit_lake	grassland
-47	45	hermit_lake	forest_pine_2
-46	45	hermit_lake	grassland
-45	45	hermit_lake	grassland
-44	45	hermit_lake	lake_shore
-43	45	hermit_lake	lake_shallow
-42	45	hermit_lake	lake_deep
-41	45	hermit_lake	lake_shallow
-40	45	hermit_lake	lake_shallow
-39	45	hermit_lake	lake_shore
-38	45	hermit_lake	grassland
-37	45	latis_plains	grassland
-36	45	latis_plains	grassland
-35	45	latis_plains	grassland
-34	45	latis_plains	grassland
-33	45	latis_plains	grassland
-32	45	latis_plains	grassland
-31	45	latis_plains	grassland
-30	45	latis_plains	grassland
-29	45	latis_plains	grassland
-28	45	latis_plains	grassland
-27	45	latis_plains	grassland
-26	45	latis_plains	dirt
-25	45	latis_plains	grassland
-24	45	latis_plains	grassland
-23	45	latis_plains	grassland
-22	45	latis_plains	grassland
-21	45	latis_plains	grassland
-20	45	latis_plains	grassland
-19	45	latis_plains	grassland
-18	45	latis_plains	grassland
-73	46	westwood	grassland
-72	46	westwood	grassland
-71	46	westwood	forest_3
-70	46	westwood	forest_3
-69	46	westwood	grassland
-68	46	westwood	marsh
-67	46	hermit_lake	lake_shore
-66	46	hermit_lake	lake_shallow
-65	46	hermit_lake	lake_deep
-64	46	hermit_lake	lake_deep
-63	46	hermit_lake	lake_deep
-62	46	hermit_lake	lake_shallow
-61	46	hermit_lake	lake_shore
-60	46	hermit_lake	grassland
-59	46	hermit_lake	hill_low_side
-58	46	hermit_lake	hill_low_side
-57	46	hermit_lake	lake_shore
-56	46	hermit_lake	lake_shallow
-55	46	hermit_lake	lake_deep
-54	46	hermit_lake	lake_deep
-53	46	hermit_lake	lake_deep
-52	46	hermit_lake	lake_deep
-51	46	hermit_lake	lake_shallow
-50	46	hermit_lake	lake_shore
-49	46	hermit_lake	grassland
-48	46	hermit_lake	grassland
-47	46	hermit_lake	grassland
-46	46	hermit_lake	grassland
-45	46	hermit_lake	grassland
-44	46	hermit_lake	lake_shore
-43	46	hermit_lake	lake_shallow
-42	46	hermit_lake	lake_shallow
-41	46	hermit_lake	lake_shallow
-40	46	hermit_lake	lake_shore
-39	46	hermit_lake	grassland
-38	46	latis_plains	grassland
-37	46	latis_plains	grassland
-36	46	latis_plains	grassland
-35	46	latis_plains	grassland
-34	46	latis_plains	grassland
-33	46	latis_plains	grassland
-32	46	latis_plains	grassland
-31	46	latis_plains	grassland
-30	46	latis_plains	grassland
-29	46	latis_plains	grassland
-28	46	latis_plains	grassland
-27	46	latis_plains	grassland
-26	46	latis_plains	grassland
-25	46	latis_plains	grassland
-24	46	latis_plains	grassland
-23	46	latis_plains	grassland
-22	46	latis_plains	grassland
-21	46	latis_plains	grassland
-20	46	latis_plains	grassland
-19	46	latis_plains	grassland
-73	47	westwood	forest_3
-72	47	westwood	forest_3
-71	47	westwood	grassland
-70	47	westwood	marsh
-69	47	westwood	marsh
-68	47	hermit_lake	lake_shore
-67	47	hermit_lake	lake_shallow
-66	47	hermit_lake	lake_shallow
-65	47	hermit_lake	lake_deep
-64	47	hermit_lake	lake_deep
-63	47	hermit_lake	lake_deep
-62	47	hermit_lake	lake_shallow
-61	47	hermit_lake	lake_shore
-60	47	hermit_lake	hill_low_side
-59	47	hermit_lake	hill_mid_top
-58	47	hermit_lake	hill_mid_top
-57	47	hermit_lake	hill_low_side
-56	47	hermit_lake	lake_shore
-55	47	hermit_lake	lake_shallow
-54	47	hermit_lake	lake_deep
-53	47	hermit_lake	lake_deep
-52	47	hermit_lake	lake_deep
-51	47	hermit_lake	lake_deep
-50	47	hermit_lake	lake_shallow
-49	47	hermit_lake	lake_shore
-48	47	hermit_lake	grassland
-47	47	hermit_lake	grassland
-46	47	hermit_lake	grassland
-45	47	hermit_lake	lake_shore
-44	47	hermit_lake	lake_shallow
-43	47	hermit_lake	lake_shallow
-42	47	hermit_lake	lake_shallow
-41	47	hermit_lake	lake_shallow
-40	47	hermit_lake	lake_shallow
-39	47	hermit_lake	lake_shore
-38	47	hermit_lake	grassland
-37	47	latis_plains	grassland
-36	47	latis_plains	grassland
-35	47	latis_plains	grassland
-34	47	latis_plains	grassland
-33	47	latis_plains	grassland
-32	47	latis_plains	grassland
-31	47	latis_plains	grassland
-30	47	latis_plains	grassland
-29	47	latis_plains	grassland
-28	47	latis_plains	grassland
-27	47	latis_plains	grassland
-26	47	latis_plains	grassland
-25	47	latis_plains	grassland
-24	47	latis_plains	dirt
-23	47	latis_plains	dirt
-22	47	latis_plains	grassland
-21	47	latis_plains	grassland
-74	48	westwood	forest_3
-73	48	westwood	grassland
-72	48	westwood	forest_3
-71	48	westwood	forest_3
-70	48	westwood	grassland
-69	48	hermit_lake	lake_shore
-68	48	hermit_lake	lake_shallow
-67	48	hermit_lake	lake_shallow
-66	48	hermit_lake	lake_deep
-65	48	hermit_lake	lake_deep
-64	48	hermit_lake	lake_deep
-63	48	hermit_lake	lake_shallow
-62	48	hermit_lake	lake_shore
